Message,Label
"15-16 Eylul tarihlerinde Internet veya Cep Subesi'ne giris yaptiniz, XBOX One urununu FIFA 2016 oyun konsoluyla birlikte 200 TL indirimli alma firsati yakaladiniz. Ayrintili bilgi icin:http://goo.gl/qmHjyx Kodunuzu 31 Ekim'e kadar kullanabilirsiniz. ",spam
Pls send me the correct name da.,ham
"nama1 bisa lembar yg kamrin bisa minta ke pak anto. Tp ibu minta yg di bab 2 harus diparafrase kalimatnya, jgn copy paste semua.",ham
Ayrıca dükkanda kuşburnu demlememin o kavanozla hiç bi alakası yok,ham
"Sorry, I can't text &amp; drive coherently, see you in twenty",ham
Izninizle Iphone6 veriyoruz!Bankamizin kampanya ve hizmet iletilerini almaya devam etmek ve Iphone6 kazanma firsati yakalamak icin DEVAM yazip 2442'ye gonder,spam
"Ya, told..she was asking wats matter?",ham
Faceden indirebilir miyiz,ham
Nikmati nelpon dan SMS UNLIMITED ke sesama Indosat Ooredoo internetan sepuasnya 3 hari dengan paket Ramadhan Unlimited. ketik *123*88#,spam
I'm done oredi...,ham
We live in the next  &lt;#&gt; mins,ham
Paraf ile Teknosa'dan 750 TL ve uzeri alisverislere 75 TL ParafPara! Ustelik pesin fiyatina 8 taksitle.Son gun:30 Kasim. Detay: http://url.parafcard.com.tr/96,spam
Am i that much dirty fellow?,ham
Mau Nissan Juke?Ayo beli POPMIE skrg dan kirim kodenya di *200*200*Kodeuniq# siapa tahu kamu pemenangnya.Hati2 penipuan CS:02171790989 klik http://goo.gl/dm7PK,spam
Tum English Home kilimler %50 indirimle magazalarimizda ve www.englishhome.com.tr'de. SMS almamak icin RET yazip 4909'a gonderin. Mersis:0326026979700012,spam
"Süvari'den Dev Kampanya, TÜM ÜRÜNLERDE %70'e Varan İndirim. Son Gün 1 Şubat. İptal için SUVARI Yaz 3347'ye Gönder. Mersis:021404242400001",spam
My uncles in Atlanta. Wish you guys a great semester.,ham
"Sorry pa, i dont knw who ru pa?",ham
"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",ham
"Tanitim: Cebinizde de bir subemiz oldugunu biliyor muydunuz? Hemen indirin, Cep Subesi kullanan binlerce musterimizden biri de siz olun! http://bit.ly/fbcpsbe. Bankamiz urun, hizmet ve kampanya firsatlari hakkinda bilgi sahibi olmak istemiyorsaniz kayitli",spam
"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",ham
"Yilbasi alisverislerinizde ekstra 15TL bonus! Paracard ile her 75TL ve uzeri harcamaniza 5TL bonus,toplamda 15TL bonus! HEMEN yazip 3340a gonderin son gun 31 Aralik paracard.com.tr/7 Ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazip 3342ye gonderebilirsiniz",spam
Onura sorup dönecek,ham
Sorry da thangam.it's my mistake.,ham
"Assalamu alaikum,saya RESKI dr Costumer Servis TRI PLAZA SEMANGGI lt.1 JL.jend sudirman jkt pst sdh m-hubungi anda waktu pengundian di lakukan tapi no.anda tdk tersambung, jd kami krimkn lwt SMS sebelum jatuh tempo, bahwa no.anda menang undian dr TRI 2014 jenis hadiah 1unit mobil SUZUKI ERTIGA NEW,dengan PIN 2D45CS77, jadi silahkan cek terlebih dahulu di website; www.tricare.jimdo.com /hub; 021-40161777 / 08994179888 ",spam
Nah dub but je still buff,ham
Tum nakit ihtiyaclariniz ve alisverislerinizde kullanabileceginiz 2500 TL kredili mevduat hesabiniz hazir. 13/08/2015'e kadar en yakin subemize bekliyoruz.Iletisim tercihlerinizi degistirmek icin Paramatikler ve 0850 222 0 333,spam
Eta mah data dokter keseluruhan. Maksud urg teh kan si pasien teh aya meren di pariksa ku dokter saha.,ham
DAGI'de SON YAZ KAMPANYASI !!! Tum Sezon Konfeksiyon Urunlerinde NET %50 INDIRIM Bugun Baslamistir. (SMS Almak istemiyorsaniz RET yazip 3370'e gonderiniz),spam
Hocam teşekkür ederim. Acil şifalar diliyorum size. Eşinize selamlar ,ham
Tamam ayarlıyorum,ham
Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,ham
"Haha I heard that, text me when you're around",ham
Shhhhh nobody is supposed to know!,ham
Paraf ile tatilbudur.com'da yapacaginiz 1500TL ve uzeri taksitli ilk isleminize TAM 150 TL indirim! Detaylar http://url.parafcard.com.tr/AA,spam
Salam jepret karet gelang. Hihip,ham
Ohooo coktan unuttum bile??,ham
You'll never believe this but i have actually got off at taunton. Wow,ham
"Ya ok, then had dinner?",ham
"I'll text carlos and let you know, hang on",ham
Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,ham
What is this 'hex' place you talk of? Explain!,ham
.sambl nunggu itu.. Gimana kalo ngerjain form formnya aja dulu,ham
Benden başka yoktur zaten izleyen bişi olmaz :),ham
I'm going out to buy mum's present ar.,ham
Hey they r not watching movie tonight so i'll prob b home early...,ham
SANSLI Gunler Sizinle! KIGILI'da SADECE 4 gun NET %60 INDIRIM+250 TL uzeri %20 Hediye Ceki firsati! Son Gun: 23 KASIM,spam
"19-30 Eylul Tarihleri Arasinda  Erkek ve  Kadin ( basics) Tum Camasirlarda  2. urune % 50 INDIRIM. Magazalarimiza Bekler, Mutlu Bayramlar dileriz. Size Ozel Tekliflerimizi Almak Istemiyorsaniz DAGI  Yazip 3525'e Gonderebilirsiniz. MERSIS No:8-9796-7846-57",spam
Dün uğuru aramışlar oda beni aradı ben disardaydim onur burda mi vs dedi bende gelicek olmadi bi ara sor dedim tmm demisti ama unutmus heralde,ham
Evet sonunda tatil işini hallettik. Ne yaptınız?,ham
İyi günler mehmetin enistesiyim müsait olduğunuzda gorusebilirmiyiz,ham
It's Ì© only $140 ard...Ìä rest all ard $180 at least...Which is Ì© price 4 Ì© 2 bedrm ($900),ham
Erken Rezervasyonda son gün Pazartesi! 1000TL üzeri konaklamanizda 100TL indirim kodunuz:BHEB25 https://goo.gl/n3AxwQ SMS red icin BVL yaz 4609a ücretsiz gönder,spam
"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",ham
Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:),ham
I know she called me,ham
Happy New Year Princess!,ham
Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,spam
Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..,ham
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,ham
Bilal laptopuda alırmsın? ,ham
Of course. I guess god's just got me on hold right now.,ham
"Sir, I need Velusamy sir's date of birth and company bank facilities details.",ham
Tmm saol olursa ararim :),ham
"nama1 aku lg ngerjain tes ngoding di upi net, kalo mo pake motornya boleh, tp motornya jauh bgt",ham
thanks for the temales it was wonderful. Thank. Have a great week.,ham
She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,ham
I like dis sweater fr mango but no more my size already so irritating.,ham
Ada internet min alamatnya dmn?,ham
No message..no responce..what happend?,ham
Prepare to be pounded every night...,ham
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,spam
I gotta collect da car at 6 lei.,ham
SOMESTR FIRSATI SiDE DiAMOND BEACH RESORT HOTELDE HD KiSi BASI 4 GECE 5 GUN TOPLAM 289TL 0-12 YAS FREE 6 TAKSiT REZERVASYON 02429010703 www.oteldiamondbeach.com,spam
Guys ada yg bermotor mau ngampus gak? Temenin ambil foto laaah (unbearable),ham
"Don't Think About \What u Have Got\"" Think About \""How to Use It That You Have Got\"" gooD ni8""",ham
"UCRETSiZ 9AY TAKSiTLi NAKiTAVANSTA %1,49 FAiZ iCiN SON 3GUN! 0011 iLE BiTEN KARTINIZDA 28SUBATA KADAR GECERLi BU FIRSATI KACIRMAYIN bonus.com.tr/3 BiLGi:4440333",spam
WIN a å£200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 å£1.50perweeksub.,spam
Ben de güzelim selamlar herkese,ham
Ofcourse I also upload some songs,ham
Double eviction this week - Spiral and Michael and good riddance to them!,ham
Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p,spam
"14 Subat'a kadar 100 USD ve uzeri yurtdisi harcamalarinizi 3 taksitle odemek icin DUNYA yazip yurticinden 3340'a, yurtdisindan +905327523340'a gonderin. SMS ucreti odemeden kolayca katilmak icin BonusFlas'i indirin! garanti.com.tr/bonus_flas",spam
"ItÛ÷s reassuring, in this crazy world.",ham
Aliye iki kadro varmış diğeri hemşirelikmiş,ham
"Mudo Concept'te secili mobilya grubu urunlerinde %20 indirime ek tek odemeye %10 indirim devam ediyor, magazalarimiza ve mudo.com.tr'ye bekliyoruz. 4446836",spam
Detayları anlatırım sana hafta içi görüşürüz,ham
Yok yok bizimkiyle gidiyoruz o almış biletleri unuttum sana söylemeyi pazar döncez;),ham
What was she looking for?,ham
Tam izleyemedim sinemadayım ama baktığım kadarıyla güzel görünüyor,ham
Açılıyormu?,ham
GARANTI POSLARINDA HER 100TL' LIK ISLEME EN AZ 10TL BONUS! YILBASI KAMPANYASINA HENUZ KATILMADIYSANIZ 3340'A BOSYOK YAZIN KAZANMAYA BASLAYIN!BILGI BONUS.COM.TR,spam
Sen etkilesimle calismalara katiliyor musun hala toplanilara,ham
Ugh I don't wanna get out of bed. It's so warm.,ham
Was the actual exam harder than NBME,ham
Call to the number which is available in appointment. And ask to connect the call to waheed fathima.,ham
Ucretsiz 3 taksit keyfi! 30 Eylule Kadar Garanti Bankasi Kartlarinizla Y.Ici 75-10000 TL pesin harcamalara 3 taksit! Harcamadan once UCRETSIZ yaz 3340a yolla! garanti.com.tr/3taksit,spam
Paraf ile farkli gunde ve tek seferde 100 TL ve uzeri 5.gida marketi harcamaniza 50 TL ParafPara! MARKET yaz kart son 6 haneyi 3404e gonder!parafcard.com.tr,spam
Umma. Did she say anything,ham
Dertleri belli adamların ne kağıtlar veriyor millet,ham
"Diger bankadaki ihtiyac kredinizi Akbank'a tasiyin %0,99 faizli masrafsiz krediyi kacirmayin! 10bin TL 36 ayda sigorta dahil maliyet aylik %1,26 yillik %15,16",spam
Don know..he is watching film in computer..,ham
2/2 146tf150p,spam
Attım şimdi (:,ham
If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),ham
Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,ham
"PLENETCELL Cari agen U/jual pulsa All operator Harga pulsa, P5=4500 P10=8500 P20=17rb Untuk info ketik:INFO kirim ke: 085280948777 Atau Hhb CS: 082328823345",spam
Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,ham
Haydi sahile! 180 Parcali Mobydick Megasurf kamis ve makine olta seti kargo dahil sadece 79 TL. n11.com/olta,spam
"GollerCepte'den Her Gol 100MB! Tikla, macini sec, 5TL'ye 1GB'a kadar haftalik internet kazan! Bos yok, haftalik 100MB garanti! http://gollercepte.tv/hergol100mb",spam
"Bugün öyle arabayla geziyorduk da rastgele bulduk, içine girmeye çalıştık da kapalıydı",ham
Alim güzelim benim,ham
Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out,ham
"Bu aksam eve gidip Xbox One keyfi yasamak var! Garanti Internet veya Cep Subesi'ne girin, Xbox One'i 300 TL indirimli alin. Son gun 13 Nisan! http://goo.gl/n7rg4F",spam
Paraf ile Samsung'da +7 Taksit firsati! Detaylar: http://url.parafcard.com.tr/81 SMS iptal icin RET yazip 3404'e gonderebilirsiniz. Mersis:0456000468500132,spam
Jokin only lar... :-) depends on which phone my father can get lor...,ham
WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,ham
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",ham
Ben zaten 7den once gelemem tahminen 8,ham
Yuksek kaliteli ses ve kablosuz ozgurluk! Sevgililer gunune ozel Sennheiser RS160 Kablosuz Kulaklik 799 TL yerine 399 TL! Hemen tiklayin: http://bit.ly/1z3jlzt,spam
Abicim herşey için teşekkür ederim tamamdır hiçbir sıkıntı yok kayıt tamamlandı ,ham
Android uygulamamiz guncellendi! Yeni tasarimi ve kolay kullanimiyla MyBilet Mobil ile bilet almak simdi cok daha kolay. Indirmek icin http://goo.gl/U0FLEQ,spam
"Tonight? Yeah, I'd be down for that",ham
Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,ham
"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",spam
on a Tuesday night r u 4 real,ham
serkanla beyaz eşya alcaz bugün okul çıkışı sonrasında müsaitim ben Kevserin  de dersi 18 30 da bitiyormuş,ham
Thankyou so much for the call. I appreciate your care.,ham
Ondan sordum ne zaman geleceğini bilmiyordum ben Ali geleckti normalde izin alamadı işten mecbur babam gelecek:/,ham
"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",ham
Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,spam
Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.,ham
"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.",ham
Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,spam
"MEGA PRIMA TAMA PROMO DISCON 20-50% Blackberry dacota rp. 2.700.000 onyx 2 rp. 1,8 iphon,ipad Laptop, Camera, DLL INFO www.megaprimatama.com PIN BB 2A9EA404",spam
Oh k :)why you got job then whats up?,ham
What happened to our yo date?,ham
When should I come over?,ham
"Turkcell Hazirkart kalitesiyle 1GB internet, heryone 500dk ve 1000 sms ayda sadece 19TL! Size ozel bu teklifimiz hakkinda detayli bilgi icin BILGI yazip,05327521111 e gonderin,sizi arayalim",spam
"Bas agirlikli ve net ses! Sennheiser PX30 Kulakustu Kulaklik simdi 59,90 TL yerine 39,90 TL! Hemen tiklayin: http://bit.ly/1GAypKx",spam
We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,ham
"Maaf, kamu tidak memiliki Bonus Kuota++. Dapatkan Bonus Kuota++ hingga 2GB di toko terdekat, hanya berlaku di Jawa Timur, Bali dan Lombok",spam
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",ham
"Mugla Dominos'dan DEV Kampanya... GEL-AL servisinde  3 adet orta boy Bol  Malzemos sadece 34,90tl 0252 212 55 00",spam
Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,ham
URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,spam
Hemen atacağım sana çıkar çıkmaz,ham
I come n pick Ì_ up... Come out immediately aft ur lesson...,ham
"Bonus Amex ekstra 15TL bonus kazandiriyor! 17 Haziran-15 Temmuz arasinda toplam 350TL harcayin, 15TL bonus kazanin! 3340'a BEGEN yazin, gonderin bonus.com.tr/v4 Iletisim tercihlerinizi degistirmek icin: Paramatikler ve 0850 222 0 333",spam
"Vodafone ile yurtdisinda da Turkiyedeki gibi rahatca konusun, mesajlasin, internete girin! Gunluk Pasaport ile bulundugunuz ulkede gunde sadece 9,9 TLye 30 dakika, 30 SMS ve 30 MB internete sahip olmak icin hemen GUNLUK yazip 7000'e gonderin.",spam
Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..,ham
"Zaman hizla geciyor, cocuklar goz acip kapayincaya kadar buyuyor. En guzel karne hediyesi icin siz de hemen bir GARANTILI GELECEK HESABI actirin, onlarin gelecegi icin bugunden biriktirmeye baslayin. Ustelik akilli kumbarasi da hediye! ",spam
YAZICINIZIN KARTUS VE TONER IHTIYACLARINDA BIZE ULASABILIRSINIZ. TURKIYENIN HER YERINE KARGO ILE GONDERIM IMKANIMIZ VARDIR. CAGRI MERKEZIMIZ 0850 302 88 75,spam
Tum Pijamlarda NET %50 Indirim Kampanyasi bugun baslamistir. Keyifli  Alisverisler Dileriz. (bu mesaji almak istemiyorsaniz RED yaz 3347 sms gonder),spam
"Money Dostu, bu oneri kacmaz! Money Bonus kartin ile tum Ramazan Kolilerinde %10 indirim, 11-24 Haziran Migros ve Tansasta! Bilgi: 4441044.SMS almak istemiyorsan IPTAL yaz 7447ye ucretsiz gonder",spam
Yersin o zaman. inşallah,ham
Let me know when you've got the money so carlos can make the call,ham
Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,spam
"Net %70 Indirim sizinle! Ustelik 4 GUNE ozel Mont, Kaban, Yelek ve Takim Elbiselerde %70+%20 INDIRIM! Sansli urunleri kacirmayin! Son Gun: 24 Ocak Magazalar & m.kigili.com Bilgi: 0800 261 1938. Cikmak icin KGL yazip 2454'e gonderebilirsiniz. ",spam
FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,spam
"And stop wondering \wow is she ever going to stop tm'ing me ?!\"" because I will tm you whenever I want because you are MINE ... *laughs*""",ham
"Forum Mudo City'de UNLU MUDO INDIRIMI tum giyim, aksesuar ve secili Mudo Concept urunlerinde basladi! Mudo'da yilbasi heyecanini kacirmayin!",spam
Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,ham
"LIGTV'den Super Firsat!Simdi Taraftar Mac Paketi 03 Agustosa Kadar Ayda Sadece 29,99TL+ Kurulum Bedava+3 ay Sporextra+Yetiskin Hediye MusHiz:02129451025",spam
"PAKET BRONET 24JAM 15MB 1hr sudah aktif. Nikmati 15MB berlaku di 00-23.59 aktif s.d 28-08-2016. Promo AXIS lainnya, telp *123#. Info838",spam
"Vadeli altininiza iki kat faiz Garanti'den!  31 Temmuz'a kadar Internet Subesi'nden vadeli altin hesabi acin, standart faizin iki kati olan kampanya faizinden yararlanin! ",spam
